comunidad,provincia,year,Tipo,numero,Textbox6,Textbox7,numero1
Cataluña,Lleida,2022,Heridos hospitalizados,165,Subtotal Cataluña,1.536,8.502
Cataluña,Lleida,2022,Total víctimas,1.799,Subtotal Cataluña,29.697,129.576
Cataluña,Tarragona,2011,Nº de accidentes con víctimas,1.998,Subtotal Cataluña,22.775,83.027
Cataluña,Tarragona,2011,Víctimas mortales,61,Subtotal Cataluña,317,2.060
Cataluña,Tarragona,2011,Heridos hospitalizados,238,Subtotal Cataluña,1.829,11.347
Cataluña,Tarragona,2011,Total víctimas,2.783,Subtotal Cataluña,30.772,117.687
Cataluña,Tarragona,2012,Nº de accidentes con víctimas,1.934,Subtotal Cataluña,23.368,83.115
Cataluña,Tarragona,2012,Víctimas mortales,39,Subtotal Cataluña,336,1.903
Cataluña,Tarragona,2012,Heridos hospitalizados,266,Subtotal Cataluña,1.938,10.444
Cataluña,Tarragona,2012,Total víctimas,2.610,Subtotal Cataluña,31.904,117.793
Cataluña,Tarragona,2013,Nº de accidentes con víctimas,1.969,Subtotal Cataluña,23.831,89.519
Cataluña,Tarragona,2013,Víctimas mortales,42,Subtotal Cataluña,272,1.680
Cataluña,Tarragona,2013,Heridos hospitalizados,233,Subtotal Cataluña,1.867,10.086
Cataluña,Tarragona,2013,Total víctimas,2.735,Subtotal Cataluña,32.412,126.400
Cataluña,Tarragona,2014,Nº de accidentes con víctimas,1.882,Subtotal Cataluña,23.828,91.570
Cataluña,Tarragona,2014,Víctimas mortales,49,Subtotal Cataluña,272,1.688
Cataluña,Tarragona,2014,Heridos hospitalizados,224,Subtotal Cataluña,1.851,9.574
Cataluña,Tarragona,2014,Total víctimas,2.654,Subtotal Cataluña,32.317,128.320
Cataluña,Tarragona,2015,Nº de accidentes con víctimas,2.001,Subtotal Cataluña,25.286,97.756
Cataluña,Tarragona,2015,Víctimas mortales,71,Subtotal Cataluña,291,1.689
Cataluña,Tarragona,2015,Heridos hospitalizados,244,Subtotal Cataluña,1.876,9.495
Cataluña,Tarragona,2015,Total víctimas,2.762,Subtotal Cataluña,33.966,136.144
Cataluña,Tarragona,2016,Nº de accidentes con víctimas,2.066,Subtotal Cataluña,26.993,102.362
Cataluña,Tarragona,2016,Víctimas mortales,59,Subtotal Cataluña,282,1.810
Cataluña,Tarragona,2016,Heridos hospitalizados,237,Subtotal Cataluña,1.800,9.755
Cataluña,Tarragona,2016,Total víctimas,2.901,Subtotal Cataluña,36.281,142.200
Cataluña,Tarragona,2017,Nº de accidentes con víctimas,1.999,Subtotal Cataluña,27.052,102.233
Cataluña,Tarragona,2017,Víctimas mortales,51,Subtotal Cataluña,283,1.830
Cataluña,Tarragona,2017,Heridos hospitalizados,216,Subtotal Cataluña,1.678,9.546
Cataluña,Tarragona,2017,Total víctimas,2.743,Subtotal Cataluña,36.167,140.992
Cataluña,Tarragona,2018,Nº de accidentes con víctimas,2.064,Subtotal Cataluña,26.907,102.299
Cataluña,Tarragona,2018,Víctimas mortales,65,Subtotal Cataluña,326,1.806
Cataluña,Tarragona,2018,Heridos hospitalizados,201,Subtotal Cataluña,1.694,8.935
Cataluña,Tarragona,2018,Total víctimas,2.809,Subtotal Cataluña,35.752,140.415
Cataluña,Tarragona,2019,Nº de accidentes con víctimas,2.113,Subtotal Cataluña,26.576,104.080
Cataluña,Tarragona,2019,Víctimas mortales,52,Subtotal Cataluña,304,1.755
Cataluña,Tarragona,2019,Heridos hospitalizados,215,Subtotal Cataluña,1.639,8.613
Cataluña,Tarragona,2019,Total víctimas,2.839,Subtotal Cataluña,34.986,141.113
Cataluña,Tarragona,2020,Nº de accidentes con víctimas,1.538,Subtotal Cataluña,17.779,72.959
Cataluña,Tarragona,2020,Víctimas mortales,40,Subtotal Cataluña,204,1.370
Cataluña,Tarragona,2020,Heridos hospitalizados,182,Subtotal Cataluña,1.146,6.681
Cataluña,Tarragona,2020,Total víctimas,2.011,Subtotal Cataluña,22.734,95.932
Cataluña,Tarragona,2021,Nº de accidentes con víctimas,2.045,Subtotal Cataluña,21.895,89.862
Cataluña,Tarragona,2021,Víctimas mortales,33,Subtotal Cataluña,242,1.533
Cataluña,Tarragona,2021,Heridos hospitalizados,206,Subtotal Cataluña,1.401,7.784
Cataluña,Tarragona,2021,Total víctimas,2.661,Subtotal Cataluña,28.133,119.695
Cataluña,Tarragona,2022,Nº de accidentes con víctimas,2.189,Subtotal Cataluña,23.059,97.916
Cataluña,Tarragona,2022,Víctimas mortales,52,Subtotal Cataluña,264,1.746
Cataluña,Tarragona,2022,Heridos hospitalizados,241,Subtotal Cataluña,1.536,8.502
Cataluña,Tarragona,2022,Total víctimas,2.809,Subtotal Cataluña,29.697,129.576
Ceuta,Ceuta,2011,Nº de accidentes con víctimas,240,Subtotal Ceuta,240,83.027
Ceuta,Ceuta,2011,Víctimas mortales,1,Subtotal Ceuta,1,2.060
Ceuta,Ceuta,2011,Heridos hospitalizados,11,Subtotal Ceuta,11,11.347
Ceuta,Ceuta,2011,Total víctimas,337,Subtotal Ceuta,337,117.687
Ceuta,Ceuta,2012,Nº de accidentes con víctimas,143,Subtotal Ceuta,143,83.115
Ceuta,Ceuta,2012,Víctimas mortales,0,Subtotal Ceuta,0,1.903
Ceuta,Ceuta,2012,Heridos hospitalizados,15,Subtotal Ceuta,15,10.444
Ceuta,Ceuta,2012,Total víctimas,209,Subtotal Ceuta,209,117.793
Ceuta,Ceuta,2013,Nº de accidentes con víctimas,166,Subtotal Ceuta,166,89.519
Ceuta,Ceuta,2013,Víctimas mortales,1,Subtotal Ceuta,1,1.680
Ceuta,Ceuta,2013,Heridos hospitalizados,9,Subtotal Ceuta,9,10.086
Ceuta,Ceuta,2013,Total víctimas,258,Subtotal Ceuta,258,126.400
Ceuta,Ceuta,2014,Nº de accidentes con víctimas,289,Subtotal Ceuta,289,91.570
Ceuta,Ceuta,2014,Víctimas mortales,0,Subtotal Ceuta,0,1.688
Ceuta,Ceuta,2014,Heridos hospitalizados,6,Subtotal Ceuta,6,9.574
Ceuta,Ceuta,2014,Total víctimas,401,Subtotal Ceuta,401,128.320
Ceuta,Ceuta,2015,Nº de accidentes con víctimas,319,Subtotal Ceuta,319,97.756
Ceuta,Ceuta,2015,Víctimas mortales,3,Subtotal Ceuta,3,1.689
Ceuta,Ceuta,2015,Heridos hospitalizados,15,Subtotal Ceuta,15,9.495
Ceuta,Ceuta,2015,Total víctimas,462,Subtotal Ceuta,462,136.144
Ceuta,Ceuta,2016,Nº de accidentes con víctimas,297,Subtotal Ceuta,297,102.362
Ceuta,Ceuta,2016,Víctimas mortales,2,Subtotal Ceuta,2,1.810
Ceuta,Ceuta,2016,Heridos hospitalizados,16,Subtotal Ceuta,16,9.755
Ceuta,Ceuta,2016,Total víctimas,435,Subtotal Ceuta,435,142.200
Ceuta,Ceuta,2017,Nº de accidentes con víctimas,409,Subtotal Ceuta,409,102.233
Ceuta,Ceuta,2017,Víctimas mortales,2,Subtotal Ceuta,2,1.830
Ceuta,Ceuta,2017,Heridos hospitalizados,22,Subtotal Ceuta,22,9.546
Ceuta,Ceuta,2017,Total víctimas,630,Subtotal Ceuta,630,140.992
Ceuta,Ceuta,2018,Nº de accidentes con víctimas,406,Subtotal Ceuta,406,102.299
Ceuta,Ceuta,2018,Víctimas mortales,3,Subtotal Ceuta,3,1.806
Ceuta,Ceuta,2018,Heridos hospitalizados,16,Subtotal Ceuta,16,8.935
Ceuta,Ceuta,2018,Total víctimas,575,Subtotal Ceuta,575,140.415
Ceuta,Ceuta,2019,Nº de accidentes con víctimas,309,Subtotal Ceuta,309,104.080
Ceuta,Ceuta,2019,Víctimas mortales,2,Subtotal Ceuta,2,1.755
Ceuta,Ceuta,2019,Heridos hospitalizados,18,Subtotal Ceuta,18,8.613
Ceuta,Ceuta,2019,Total víctimas,460,Subtotal Ceuta,460,141.113
Ceuta,Ceuta,2020,Nº de accidentes con víctimas,172,Subtotal Ceuta,172,72.959
Ceuta,Ceuta,2020,Víctimas mortales,2,Subtotal Ceuta,2,1.370
Ceuta,Ceuta,2020,Heridos hospitalizados,8,Subtotal Ceuta,8,6.681
Ceuta,Ceuta,2020,Total víctimas,248,Subtotal Ceuta,248,95.932
Ceuta,Ceuta,2021,Nº de accidentes con víctimas,244,Subtotal Ceuta,244,89.862
Ceuta,Ceuta,2021,Víctimas mortales,0,Subtotal Ceuta,0,1.533
Ceuta,Ceuta,2021,Heridos hospitalizados,8,Subtotal Ceuta,8,7.784
Ceuta,Ceuta,2021,Total víctimas,364,Subtotal Ceuta,364,119.695
Ceuta,Ceuta,2022,Nº de accidentes con víctimas,257,Subtotal Ceuta,257,97.916
Ceuta,Ceuta,2022,Víctimas mortales,1,Subtotal Ceuta,1,1.746
Ceuta,Ceuta,2022,Heridos hospitalizados,10,Subtotal Ceuta,10,8.502
Ceuta,Ceuta,2022,Total víctimas,366,Subtotal Ceuta,366,129.576
Comunitat Valenciana,Alicante/Alacant,2011,Nº de accidentes con víctimas,2.488,Subtotal Comunitat Valenciana,7.406,83.027
Comunitat Valenciana,Alicante/Alacant,2011,Víctimas mortales,54,Subtotal Comunitat Valenciana,198,2.060
Comunitat Valenciana,Alicante/Alacant,2011,Heridos hospitalizados,338,Subtotal Comunitat Valenciana,1.176,11.347
Comunitat Valenciana,Alicante/Alacant,2011,Total víctimas,3.610,Subtotal Comunitat Valenciana,10.262,117.687
Comunitat Valenciana,Alicante/Alacant,2012,Nº de accidentes con víctimas,2.018,Subtotal Comunitat Valenciana,6.990,83.115
Comunitat Valenciana,Alicante/Alacant,2012,Víctimas mortales,48,Subtotal Comunitat Valenciana,151,1.903
Comunitat Valenciana,Alicante/Alacant,2012,Heridos hospitalizados,314,Subtotal Comunitat Valenciana,1.056,10.444
Comunitat Valenciana,Alicante/Alacant,2012,Total víctimas,2.912,Subtotal Comunitat Valenciana,9.747,117.793
Comunitat Valenciana,Alicante/Alacant,2013,Nº de accidentes con víctimas,2.465,Subtotal Comunitat Valenciana,7.532,89.519
Comunitat Valenciana,Alicante/Alacant,2013,Víctimas mortales,42,Subtotal Comunitat Valenciana,141,1.680
Comunitat Valenciana,Alicante/Alacant,2013,Heridos hospitalizados,341,Subtotal Comunitat Valenciana,950,10.086
Comunitat Valenciana,Alicante/Alacant,2013,Total víctimas,3.530,Subtotal Comunitat Valenciana,10.486,126.400
Comunitat Valenciana,Alicante/Alacant,2014,Nº de accidentes con víctimas,2.602,Subtotal Comunitat Valenciana,7.188,91.570
Comunitat Valenciana,Alicante/Alacant,2014,Víctimas mortales,67,Subtotal Comunitat Valenciana,167,1.688
Comunitat Valenciana,Alicante/Alacant,2014,Heridos hospitalizados,268,Subtotal Comunitat Valenciana,919,9.574
Comunitat Valenciana,Alicante/Alacant,2014,Total víctimas,3.650,Subtotal Comunitat Valenciana,9.786,128.320
Comunitat Valenciana,Alicante/Alacant,2015,Nº de accidentes con víctimas,2.708,Subtotal Comunitat Valenciana,7.643,97.756
Comunitat Valenciana,Alicante/Alacant,2015,Víctimas mortales,62,Subtotal Comunitat Valenciana,154,1.689
Comunitat Valenciana,Alicante/Alacant,2015,Heridos hospitalizados,287,Subtotal Comunitat Valenciana,786,9.495
Comunitat Valenciana,Alicante/Alacant,2015,Total víctimas,3.829,Subtotal Comunitat Valenciana,10.367,136.144
Comunitat Valenciana,Alicante/Alacant,2016,Nº de accidentes con víctimas,3.028,Subtotal Comunitat Valenciana,8.216,102.362
Comunitat Valenciana,Alicante/Alacant,2016,Víctimas mortales,68,Subtotal Comunitat Valenciana,180,1.810
Comunitat Valenciana,Alicante/Alacant,2016,Heridos hospitalizados,291,Subtotal Comunitat Valenciana,865,9.755
Comunitat Valenciana,Alicante/Alacant,2016,Total víctimas,4.208,Subtotal Comunitat Valenciana,11.284,142.200
Comunitat Valenciana,Alicante/Alacant,2017,Nº de accidentes con víctimas,2.954,Subtotal Comunitat Valenciana,8.041,102.233
Comunitat Valenciana,Alicante/Alacant,2017,Víctimas mortales,64,Subtotal Comunitat Valenciana,176,1.830
Comunitat Valenciana,Alicante/Alacant,2017,Heridos hospitalizados,297,Subtotal Comunitat Valenciana,864,9.546
Comunitat Valenciana,Alicante/Alacant,2017,Total víctimas,4.163,Subtotal Comunitat Valenciana,11.058,140.992
Comunitat Valenciana,Alicante/Alacant,2018,Nº de accidentes con víctimas,3.021,Subtotal Comunitat Valenciana,8.186,102.299
Comunitat Valenciana,Alicante/Alacant,2018,Víctimas mortales,60,Subtotal Comunitat Valenciana,183,1.806
Comunitat Valenciana,Alicante/Alacant,2018,Heridos hospitalizados,349,Subtotal Comunitat Valenciana,783,8.935
Comunitat Valenciana,Alicante/Alacant,2018,Total víctimas,4.127,Subtotal Comunitat Valenciana,11.143,140.415
Comunitat Valenciana,Alicante/Alacant,2019,Nº de accidentes con víctimas,2.853,Subtotal Comunitat Valenciana,8.135,104.080
Comunitat Valenciana,Alicante/Alacant,2019,Víctimas mortales,80,Subtotal Comunitat Valenciana,177,1.755
Comunitat Valenciana,Alicante/Alacant,2019,Heridos hospitalizados,328,Subtotal Comunitat Valenciana,903,8.613
Comunitat Valenciana,Alicante/Alacant,2019,Total víctimas,3.927,Subtotal Comunitat Valenciana,10.959,141.113
Comunitat Valenciana,Alicante/Alacant,2020,Nº de accidentes con víctimas,1.882,Subtotal Comunitat Valenciana,5.684,72.959
Comunitat Valenciana,Alicante/Alacant,2020,Víctimas mortales,61,Subtotal Comunitat Valenciana,129,1.370
Comunitat Valenciana,Alicante/Alacant,2020,Heridos hospitalizados,258,Subtotal Comunitat Valenciana,687,6.681
Comunitat Valenciana,Alicante/Alacant,2020,Total víctimas,2.517,Subtotal Comunitat Valenciana,7.366,95.932
Comunitat Valenciana,Alicante/Alacant,2021,Nº de accidentes con víctimas,2.404,Subtotal Comunitat Valenciana,7.527,89.862
Comunitat Valenciana,Alicante/Alacant,2021,Víctimas mortales,66,Subtotal Comunitat Valenciana,140,1.533
Comunitat Valenciana,Alicante/Alacant,2021,Heridos hospitalizados,309,Subtotal Comunitat Valenciana,853,7.784
Comunitat Valenciana,Alicante/Alacant,2021,Total víctimas,3.303,Subtotal Comunitat Valenciana,10.022,119.695
Comunitat Valenciana,Alicante/Alacant,2022,Nº de accidentes con víctimas,3.323,Subtotal Comunitat Valenciana,9.084,97.916
Comunitat Valenciana,Alicante/Alacant,2022,Víctimas mortales,65,Subtotal Comunitat Valenciana,175,1.746
Comunitat Valenciana,Alicante/Alacant,2022,Heridos hospitalizados,336,Subtotal Comunitat Valenciana,1.047,8.502
Comunitat Valenciana,Alicante/Alacant,2022,Total víctimas,4.406,Subtotal Comunitat Valenciana,11.771,129.576
Comunitat Valenciana,Castellón/Castelló,2011,Nº de accidentes con víctimas,704,Subtotal Comunitat Valenciana,7.406,83.027
Comunitat Valenciana,Castellón/Castelló,2011,Víctimas mortales,34,Subtotal Comunitat Valenciana,198,2.060
Comunitat Valenciana,Castellón/Castelló,2011,Heridos hospitalizados,196,Subtotal Comunitat Valenciana,1.176,11.347
Comunitat Valenciana,Castellón/Castelló,2011,Total víctimas,945,Subtotal Comunitat Valenciana,10.262,117.687
Comunitat Valenciana,Castellón/Castelló,2012,Nº de accidentes con víctimas,707,Subtotal Comunitat Valenciana,6.990,83.115
Comunitat Valenciana,Castellón/Castelló,2012,Víctimas mortales,31,Subtotal Comunitat Valenciana,151,1.903
Comunitat Valenciana,Castellón/Castelló,2012,Heridos hospitalizados,139,Subtotal Comunitat Valenciana,1.056,10.444
Comunitat Valenciana,Castellón/Castelló,2012,Total víctimas,971,Subtotal Comunitat Valenciana,9.747,117.793
Comunitat Valenciana,Castellón/Castelló,2013,Nº de accidentes con víctimas,689,Subtotal Comunitat Valenciana,7.532,89.519
Comunitat Valenciana,Castellón/Castelló,2013,Víctimas mortales,22,Subtotal Comunitat Valenciana,141,1.680
Comunitat Valenciana,Castellón/Castelló,2013,Heridos hospitalizados,116,Subtotal Comunitat Valenciana,950,10.086
Comunitat Valenciana,Castellón/Castelló,2013,Total víctimas,998,Subtotal Comunitat Valenciana,10.486,126.400
Comunitat Valenciana,Castellón/Castelló,2014,Nº de accidentes con víctimas,672,Subtotal Comunitat Valenciana,7.188,91.570
Comunitat Valenciana,Castellón/Castelló,2014,Víctimas mortales,29,Subtotal Comunitat Valenciana,167,1.688
Comunitat Valenciana,Castellón/Castelló,2014,Heridos hospitalizados,92,Subtotal Comunitat Valenciana,919,9.574
Comunitat Valenciana,Castellón/Castelló,2014,Total víctimas,910,Subtotal Comunitat Valenciana,9.786,128.320
Comunitat Valenciana,Castellón/Castelló,2015,Nº de accidentes con víctimas,708,Subtotal Comunitat Valenciana,7.643,97.756
Comunitat Valenciana,Castellón/Castelló,2015,Víctimas mortales,28,Subtotal Comunitat Valenciana,154,1.689
Comunitat Valenciana,Castellón/Castelló,2015,Heridos hospitalizados,97,Subtotal Comunitat Valenciana,786,9.495
Comunitat Valenciana,Castellón/Castelló,2015,Total víctimas,956,Subtotal Comunitat Valenciana,10.367,136.144
Comunitat Valenciana,Castellón/Castelló,2016,Nº de accidentes con víctimas,786,Subtotal Comunitat Valenciana,8.216,102.362
Comunitat Valenciana,Castellón/Castelló,2016,Víctimas mortales,43,Subtotal Comunitat Valenciana,180,1.810
Comunitat Valenciana,Castellón/Castelló,2016,Heridos hospitalizados,141,Subtotal Comunitat Valenciana,865,9.755
Comunitat Valenciana,Castellón/Castelló,2016,Total víctimas,1.152,Subtotal Comunitat Valenciana,11.284,142.200
Comunitat Valenciana,Castellón/Castelló,2017,Nº de accidentes con víctimas,809,Subtotal Comunitat Valenciana,8.041,102.233
Comunitat Valenciana,Castellón/Castelló,2017,Víctimas mortales,39,Subtotal Comunitat Valenciana,176,1.830
Comunitat Valenciana,Castellón/Castelló,2017,Heridos hospitalizados,118,Subtotal Comunitat Valenciana,864,9.546
Comunitat Valenciana,Castellón/Castelló,2017,Total víctimas,1.128,Subtotal Comunitat Valenciana,11.058,140.992
Comunitat Valenciana,Castellón/Castelló,2018,Nº de accidentes con víctimas,885,Subtotal Comunitat Valenciana,8.186,102.299
Comunitat Valenciana,Castellón/Castelló,2018,Víctimas mortales,35,Subtotal Comunitat Valenciana,183,1.806
Comunitat Valenciana,Castellón/Castelló,2018,Heridos hospitalizados,129,Subtotal Comunitat Valenciana,783,8.935
Comunitat Valenciana,Castellón/Castelló,2018,Total víctimas,1.213,Subtotal Comunitat Valenciana,11.143,140.415
Comunitat Valenciana,Castellón/Castelló,2019,Nº de accidentes con víctimas,878,Subtotal Comunitat Valenciana,8.135,104.080
Comunitat Valenciana,Castellón/Castelló,2019,Víctimas mortales,25,Subtotal Comunitat Valenciana,177,1.755
Comunitat Valenciana,Castellón/Castelló,2019,Heridos hospitalizados,152,Subtotal Comunitat Valenciana,903,8.613
Comunitat Valenciana,Castellón/Castelló,2019,Total víctimas,1.188,Subtotal Comunitat Valenciana,10.959,141.113
Comunitat Valenciana,Castellón/Castelló,2020,Nº de accidentes con víctimas,688,Subtotal Comunitat Valenciana,5.684,72.959
Comunitat Valenciana,Castellón/Castelló,2020,Víctimas mortales,17,Subtotal Comunitat Valenciana,129,1.370
Comunitat Valenciana,Castellón/Castelló,2020,Heridos hospitalizados,127,Subtotal Comunitat Valenciana,687,6.681
Comunitat Valenciana,Castellón/Castelló,2020,Total víctimas,855,Subtotal Comunitat Valenciana,7.366,95.932
Comunitat Valenciana,Castellón/Castelló,2021,Nº de accidentes con víctimas,811,Subtotal Comunitat Valenciana,7.527,89.862
Comunitat Valenciana,Castellón/Castelló,2021,Víctimas mortales,27,Subtotal Comunitat Valenciana,140,1.533
Comunitat Valenciana,Castellón/Castelló,2021,Heridos hospitalizados,148,Subtotal Comunitat Valenciana,853,7.784
